Class,AreaABD,AspectRatio,AverageBlue,AverageGreen,AverageRed,BiovolumeCylinder,BiovolumeP.Spheroid,BiovolumeSphere,Circularity,CircularityHu,Compactness,ConvexPerimeter,Convexity,DiameterABD,DiameterESD,GeodesicAspectRatio,GeodesicLength,GeodesicThickness,Length,OriginalReferenceID,RatioBlue/Green,RatioRed/Blue,RatioRed/Green,SigmaIntensity,Symmetry,Timestamp,VolumeABD,Width
Tetrahymena,591.3467,0.322,94.8771,100.7342,104.0764,14928.3421,4404.8252,10817.5043,0.5979,0.5786,1.6725,130.2423,1,27.4395,37.8662,0.3436,54.4052,18.6913,55.51,491D9F2B-BE84-4751-992E-DCC28A63A7DF,0.9419,1.097,1.0332,22.9968,0.8322,2019-11-11T09:35:03.702,1.08E+04,15.47
Tetrahymena,512.9071,0.6317,116.7889,122.8,124.3704,23201.8062,9416.465,8738.1985,0.9011,0.9023,1.1098,111.2166,1,25.5549,31.5972,1,30.9132,30.9132,40.95,741A3ABD-3D3E-4F5B-892B-DB6668E2F7AE,0.951,1.0649,1.0128,14.2376,0.8699,2019-11-11T09:35:03.702,8.74E+03,22.75
Tetrahymena,527.9845,0.338,94.6449,100.837,103.8732,16017.5687,4382.513,9126.3161,0.6541,0.6054,1.5287,124.7992,1,25.9278,36.0462,0.4196,48.743,20.4549,51.87,19A4C018-6050-4E65-854F-8026DD04F804,0.9386,1.0975,1.0301,21.0832,0.9351,2019-11-11T09:35:03.702,9.13E+03,13.65
Tetrahymena,515.4163,0.5269,97.4354,103.1476,105.6199,21782.9118,5789.3773,8802.3996,0.795,0.8225,1.2578,105.7038,1,25.6173,29.8278,1,30.2697,30.2697,40.95,9EAAA7CB-3D10-4C34-AEE3-0303EA6C1E65,0.9446,1.084,1.024,21.0778,0.8466,2019-11-11T09:35:03.702,8.80E+03,17.29
Tetrahymena,308.4692,0.8533,102.6022,107.0914,108.371,9081.4232,3646.4396,4075.5064,0.9463,0.9845,1.0567,77.9996,1,19.8181,21.1322,1,22.6128,22.6128,24.57,20ECC2E1-6F72-4C1A-9DA7-74CEB97B235C,0.9581,1.0562,1.0119,24.1856,0.8383,2019-11-11T09:35:03.702,4.08E+03,19.11
Tetrahymena,353.4489,0.5214,97.5805,101.8976,105.5415,14908.2263,3888.3973,4998.6611,0.8555,0.8196,1.1689,95.3726,1,21.2138,26.5922,1,26.6755,26.6755,35.49,94CAD48A-07EC-4D64-A594-078E9C74805D,0.9576,1.0816,1.0358,22.2823,0.8561,2019-11-11T09:35:03.702,5.00E+03,15.47
Tetrahymena,500.3836,0.3314,98.7811,101.3623,105.6679,13088.6519,3273.1723,8420.1215,0.6421,0.5952,1.5573,118.482,1,25.241,33.8216,0.4015,46.9357,18.843,50.05,29CE10DE-BD01-4496-AF8F-258DDA6101B6,0.9745,1.0697,1.0425,21.8543,0.8689,2019-11-11T09:35:03.702,8.42E+03,11.83
Tetrahymena,921.1372,0.4073,124.5855,128.9602,129.0023,30407.48,11066.1951,21030.5328,0.7081,0.6965,1.4122,142.7792,1,34.2466,41.9106,0.5224,52.1566,27.2452,59.15,DD11A311-3C68-41E0-9445-C28A23900457,0.9661,1.0355,1.0003,12.826,0.899,2019-11-11T09:35:03.702,2.10E+04,19.11
Tetrahymena,741.2485,0.4234,126.0056,128.8301,128.585,24330.1654,8165.2412,15181.3198,0.72,0.7158,1.389,128.979,1,30.7211,37.5122,0.552,46.6706,25.7636,53.69,79AFDB68-C522-4575-AF30-345C0EC6A2EA,0.9781,1.0205,0.9981,12.7042,0.9008,2019-11-11T09:35:03.814,1.52E+04,17.29
Tetrahymena,576.0637,0.3852,102.5763,107.4542,107.6644,16967.124,4843.6558,10400.8688,0.6959,0.6692,1.4371,118.9616,1,27.0826,33.9734,0.4951,44.499,22.0335,50.05,6A7F6A6F-F54F-44F4-99C6-C9781CC53C23,0.9546,1.0496,1.002,21.4894,0.7785,2019-11-11T09:35:03.814,1.04E+04,15.47
Tetrahymena,775.3268,0.3231,94.0242,98.2688,101.2849,21480.6732,6624.0684,16240.185,0.641,0.5844,1.56,142.4505,1,31.4194,41.5062,0.3998,55.5154,22.1959,60.97,2BA6397F-BC4D-4812-8021-5C415879C394,0.9568,1.0772,1.0307,20.897,0.9187,2019-11-11T09:35:03.814,1.62E+04,13.65
Tetrahymena,465.5248,0.3214,109.7769,113.3904,114.757,10988.1315,2930.444,7555.7584,0.571,0.5793,1.7515,116.9295,1,24.3459,33.5688,0.3136,52.2025,16.3709,48.23,9C622BCD-B938-4A4D-9FC5-228EA87B6FCA,0.9681,1.0454,1.0121,21.5948,0.8667,2019-11-11T09:35:03.814,7.56E+03,11.83
Tetrahymena,929.1599,0.4054,106.6465,114.7233,116.0791,30790.4287,11050.7688,21305.8815,0.7121,0.695,1.4044,143.4275,1,34.3954,41.8094,0.5319,51.7484,27.5242,57.33,F3CA8A36-B52C-4885-A3BE-BE37118646D1,0.9296,1.0884,1.0118,14.3918,0.886,2019-11-11T09:35:03.814,2.13E+04,20.93
Tetrahymena,292.1276,0.4704,85.2346,92.5587,94.9218,10138.3971,1896.9247,3755.9758,0.8463,0.77,1.1817,83.6816,1,19.286,22.5984,1,23.4581,23.4581,31.85,2F16071C-4F99-4670-91B7-316BB7B7F09A,0.9209,1.1137,1.0255,25.6802,0.9141,2019-11-11T09:35:03.814,3.76E+03,10.01
Tetrahymena,814.8408,0.7361,86.9147,94.2403,96.8786,23540.849,19167.6746,17497.3759,0.6584,0.8172,1.5187,133.8086,0.9591,32.2101,38.8266,0.4265,54.8246,23.3818,48.23,E9964511-E3FB-4CAA-8200-026CF129B24F,0.9223,1.1146,1.028,24.9605,0.3805,2019-11-11T09:35:03.814,1.75E+04,30.03
Tetrahymena,627.1818,0.3445,96.819,101.6,104.5905,20137.1693,6098.4013,11815.5495,0.6669,0.6109,1.4995,133.4773,1,28.2587,38.7762,0.4405,50.9349,22.4361,55.51,2BD2D543-81B6-4B41-AFEA-8EFB802F5C37,0.9529,1.0803,1.0294,25.1351,0.822,2019-11-11T09:35:03.814,1.18E+04,13.65
Tetrahymena,545.6401,0.7819,107.106,110.583,111.2191,18296.6742,8329.6686,9587.8939,0.9026,0.956,1.1079,101.74,1,26.3577,28.5638,1,28.5602,28.5602,33.67,42EDD6A7-6FF5-4C0F-B411-855B9679C0D2,0.9686,1.0384,1.0058,22.8276,0.8672,2019-11-11T09:35:03.814,9.59E+03,22.75
Tetrahymena,450.6835,0.4795,98.6816,99.0082,101.7878,13122.1167,4380.5773,7197.3278,0.708,0.7447,1.4123,107.2564,1,23.9547,30.2828,0.5223,39.4188,20.5876,42.77,AB3B334D-175E-46C0-ABD4-2A615901B60F,0.9967,1.0315,1.0281,24.5972,0.6513,2019-11-11T09:35:03.814,7.20E+03,15.47
Tetrahymena,394.3875,0.5832,110.1171,111.5135,112.9144,14210.771,3861.9796,5891.806,0.838,0.8686,1.1933,90.9126,1,22.4087,25.2778,1,26.2528,26.2528,33.67,BAA53B66-9C50-4037-BE45-85106C6C990D,0.9875,1.0254,1.0126,16.8625,0.8854,2019-11-11T09:35:03.926,5.89E+03,15.47
Tetrahymena,588.7963,0.3393,102.1733,103.8033,105.16,15188.8381,4421.9535,10747.5992,0.6277,0.6037,1.5931,125.3274,1,27.3803,35.9956,0.3811,51.0615,19.4612,51.87,52BF47C8-D544-47AB-82ED-D24549CE3C3C,0.9843,1.0292,1.0131,20.0983,0.8252,2019-11-11T09:35:03.926,1.07E+04,13.65
Tetrahymena,480.4259,0.3404,107.6693,111.3268,111.5058,10883.8928,3166.1201,7921.4281,0.5687,0.6018,1.7583,115.5767,1,24.7325,32.9622,0.3113,52.2947,16.2787,48.23,2924A7EC-1DB9-4384-B776-A0F833190674,0.9671,1.0356,1.0016,19.2605,0.8417,2019-11-11T09:35:03.926,7.92E+03,11.83
Tetrahymena,637.4636,0.7582,122.7931,126.0251,125.9592,20979.273,10178.9906,12107.2875,0.9346,0.9612,1.07,106.5579,1,28.4894,30.3334,1,29.8928,29.8928,35.49,43A0685C-13E0-4CD4-A49E-6F1F9ED304C1,0.9744,1.0258,0.9995,14.7005,0.8898,2019-11-11T09:35:03.926,1.21E+04,24.57
Tetrahymena,327.3012,0.4187,112.1134,115.9485,117.1856,10521.5918,2517.9321,4454.3592,0.7031,0.7111,1.4222,96.8364,1,20.414,26.9966,0.511,37.1581,18.9876,39.13,105A7C14-0D76-432C-A57F-67F22BE2A32C,0.9669,1.0452,1.0107,21.6861,0.8201,2019-11-11T09:35:03.926,4.45E+03,11.83
Tetrahymena,430.9919,0.3777,91.8143,96.5949,100.0549,13780.9905,3597.9903,6730.8129,0.6866,0.6587,1.4563,111.2282,1,23.4255,31.6478,0.4765,42.5967,20.2959,46.41,82791DF9-7C5C-4786-B5C7-353A923D31C0,0.9505,1.0898,1.0358,23.6682,0.8874,2019-11-11T09:35:03.926,6.73E+03,13.65
Tetrahymena,269.0191,0.3966,95.8402,100.568,103.4852,9933.0017,2046.4783,3319.2385,0.7192,0.6825,1.3903,94.6562,1,18.5075,26.2384,0.5501,34.702,19.0905,37.31,38F423E6-BE4F-440F-8A53-AB4E43F3C49D,0.953,1.0798,1.029,23.1425,0.8257,2019-11-11T09:35:03.926,3.32E+03,11.83
Tetrahymena,870.486,0.3931,104.6618,111.799,113.3186,29232.6606,10091.7417,19319.9712,0.7095,0.6802,1.4095,142.1172,1,33.2917,41.405,0.5257,51.2601,26.9463,59.15,488B89AF-E6B4-467F-B589-840749348266,0.9362,1.0827,1.0136,18.848,0.9143,2019-11-11T09:35:03.926,1.93E+04,19.11
Tetrahymena,972.0588,0.3436,108.8184,115.417,116.9215,30178.1753,11026.9123,22798.3072,0.6492,0.6137,1.5404,156.8299,1,35.1804,46.1066,0.412,60.949,25.1084,66.43,E1097491-7235-49B7-A3A9-820C5537C245,0.9428,1.0745,1.013,17.0305,0.885,2019-11-11T09:35:03.926,2.28E+04,19.11
Tetrahymena,720.3583,0.4168,115.2906,119.567,119.9003,25519.3268,8499.6021,14544.0917,0.7228,0.7085,1.3834,132.8079,1,30.2851,38.4728,0.5598,46.9812,26.2983,55.51,04899F6A-9DC5-4020-B5F5-BD01C5BC6B50,0.9642,1.04,1.0028,18.7976,0.8283,2019-11-11T09:35:03.926,1.45E+04,19.11
Tetrahymena,470.4853,0.5204,93.9249,94.7233,97.8538,17789.1766,4634.6886,7676.8476,0.8222,0.8154,1.2163,100.6567,1,24.4753,28.2606,1,28.2936,28.2936,39.13,283E349D-42A0-4442-A6EC-826354AD80E4,0.9916,1.0418,1.033,30.3262,0.8607,2019-11-11T09:35:03.926,7.68E+03,15.47
Tetrahymena,445.7501,0.3982,99.572,103.572,104.6502,13869.0261,3246.7955,7079.4727,0.7357,0.6844,1.3593,105.1844,1,23.8232,29.7266,0.598,36.6895,21.9385,42.77,F97481F5-945F-4799-BFD6-AFF27FF2B9A0,0.9614,1.051,1.0104,21.1283,0.8034,2019-11-11T09:35:04.037,7.08E+03,11.83
Tetrahymena,505.3885,0.4706,107.3109,112.7079,112.7041,20195.6471,4793.2027,8546.7654,0.8003,0.7657,1.2495,105.8672,1,25.3669,29.9794,1,29.5159,29.5159,40.95,6381B8D5-16C4-45BD-B6E4-E75BF07713D7,0.9521,1.0503,1,22.1891,0.7955,2019-11-11T09:35:04.037,8.55E+03,15.47
Tetrahymena,616.9188,0.3871,120.8103,128.0675,129.1576,18682.7055,5586.7804,11526.723,0.7017,0.6662,1.4252,123.056,1,28.0265,35.1362,0.5077,45.1881,22.9437,48.23,375D4145-4ABD-47CA-903D-76F3DAE479AD,0.9433,1.0691,1.0085,10.6604,0.7478,2019-11-11T09:35:04.037,1.15E+04,15.47
Tetrahymena,624.6142,0.3794,115.5701,122.949,124.3025,21313.8434,6052.7611,11743.0693,0.7261,0.6584,1.3771,125.8335,1,28.2008,36.0462,0.569,43.7628,24.9019,51.87,AB2D448D-6F08-49EA-AEC4-F02214464DF1,0.94,1.0756,1.011,12.4357,0.8446,2019-11-11T09:35:04.037,1.17E+04,15.47
Tetrahymena,292.1276,0.4547,93.7095,98.7765,101.8547,8058.4788,2094.6132,3755.9758,0.6807,0.7308,1.4692,89.6255,1,19.286,24.8734,0.465,36.2041,16.8346,35.49,4E8FC499-6F21-4FB7-BD35-14AFE88407FC,0.9487,1.0869,1.0312,23.3309,0.7984,2019-11-11T09:35:04.037,3.76E+03,13.65
Tetrahymena,250.7476,0.3906,92.3416,97.6398,103.5404,8149.7368,1310.2654,2986.8887,0.7404,0.6767,1.3506,86.2145,1,17.8679,23.8622,0.6138,30.1999,18.5363,35.49,332F771F-709D-49F6-A39A-5457347092A0,0.9457,1.1213,1.0604,20.908,0.8352,2019-11-11T09:35:04.037,2.99E+03,8.19
Tetrahymena,717.7514,0.4617,97.9886,99.2571,102.0286,30924.2549,8167.683,14465.2158,0.7867,0.7593,1.2711,123.1913,1,30.2303,35.49,1,34.0202,34.0202,48.23,76DF9285-DA10-49A6-9601-8C7F4F1262B4,0.9872,1.0412,1.0279,26.1113,0.8787,2019-11-11T09:35:04.037,1.45E+04,17.29
Tetrahymena,448.2159,0.406,108.9262,108.2705,109.0246,14297.337,3336.4163,7138.2985,0.7443,0.695,1.3435,104.146,1,23.889,29.4234,0.6277,35.8839,22.5233,42.77,04A594EE-3E80-4563-A6D9-6B1519793634,1.0061,1.0009,1.007,23.7794,0.871,2019-11-11T09:35:04.037,7.14E+03,11.83
Tetrahymena,468.0042,0.665,106.4365,110.8056,110.4405,15740.348,5689.3967,7616.2026,0.8886,0.9177,1.1254,95.7511,1,24.4107,26.7944,1,27.1628,27.1628,33.67,C24F332B-902A-4486-AE4C-CEBC201C2832,0.9606,1.0376,0.9967,23.4278,0.8657,2019-11-11T09:35:04.147,7.62E+03,19.11
Tetrahymena,707.3344,0.332,103.1792,104.3382,106.6416,19155.0961,5846.0861,14151.4499,0.6378,0.5965,1.568,136.6605,1,30.0101,39.5344,0.3951,53.8571,21.2802,59.15,9A7BE29D-28DA-4A2E-B0B6-A953FB9905E3,0.9889,1.0336,1.0221,20.6285,0.9029,2019-11-11T09:35:04.147,1.42E+04,15.47
Tetrahymena,573.5211,0.4133,127.8912,131.0272,130.4456,19475.8978,5850.8372,10332.0836,0.7219,0.702,1.3853,120.0465,1,27.0228,34.4788,0.5571,43.0712,23.9944,48.23,64887944-E82F-4BDE-878F-0418843D0EEA,0.9761,1.02,0.9956,10.6987,0.8283,2019-11-11T09:35:04.147,1.03E+04,15.47
Tetrahymena,550.6972,0.5484,102.0211,106.0772,106.6947,21447.6231,6331.1322,9721.4952,0.8234,0.8394,1.2145,106.3277,1,26.4796,30.0806,1,30.1136,30.1136,39.13,F36C54B0-AE1F-4868-A099-4EE7AE66FA21,0.9618,1.0458,1.0058,24.5197,0.8112,2019-11-11T09:35:04.147,9.72E+03,17.29
Tetrahymena,563.3637,0.3332,98.8931,102.3069,105.1069,14440.4682,4000.5392,10058.8223,0.6279,0.5965,1.5926,123.0367,1,26.7824,35.5912,0.3814,50.1869,19.1404,51.87,378DEC4C-261B-47FB-BC9A-4AB54EA64612,0.9666,1.0628,1.0274,19.9293,0.8418,2019-11-11T09:35:04.147,1.01E+04,13.65
Tetrahymena,817.4821,0.3699,111.9742,120.4356,122.2655,25802.5701,8412.8866,17582.5223,0.6966,0.6487,1.4355,139.8106,1,32.2622,40.7984,0.4968,51.0583,25.3661,59.15,2D5F8316-5C7B-4475-85A6-AA2B01C939A3,0.9297,1.0919,1.0152,9.588,0.8349,2019-11-11T09:35:04.147,1.76E+04,17.29
Tetrahymena,596.4512,0.3337,88.8218,92.8053,96.2079,15499.9107,4403.9858,10957.8712,0.6307,0.5982,1.5855,125.9418,1,27.5577,36.1978,0.3852,51.0424,19.6632,51.87,ACA4505A-5965-4984-A6AC-B37989E8C65E,0.9571,1.0832,1.0367,18.1866,0.8533,2019-11-11T09:35:04.147,1.10E+04,13.65
Tetrahymena,601.5607,0.3445,92.5803,97,102.118,16459.9627,4681.7781,11098.9787,0.6529,0.614,1.5317,124.983,1,27.6755,35.9956,0.4177,49.3427,20.609,51.87,4D7F6B6B-3D3E-4E0C-B441-5E4484DAF521,0.9544,1.103,1.0528,23.2833,0.8345,2019-11-11T09:35:04.147,1.11E+04,15.47
Tetrahymena,468.0042,0.3193,96.9325,101.4603,103.6944,10687.0119,2745.5281,7616.2026,0.5754,0.5766,1.7378,115.9524,1,24.4107,33.2656,0.3183,51.2059,16.3013,48.23,9218F86B-E725-4841-9CAA-06E7DDE0ABEB,0.9554,1.0698,1.022,20.3352,0.8168,2019-11-11T09:35:04.147,7.62E+03,11.83
Tetrahymena,570.9798,0.4789,116.8874,123.2321,123.2116,21350.9774,5918.7092,10263.4861,0.7757,0.7749,1.2891,111.5846,1,26.9628,31.5972,0.8002,34.8861,27.915,42.77,6236E0FE-E048-472F-A7D4-48DA2397578C,0.9485,1.0541,0.9998,16.6696,0.8958,2019-11-11T09:35:04.147,1.03E+04,15.47
Tetrahymena,206.0116,0.4303,88.1986,92.1064,95.9078,7617.4868,1000.7042,2224.3407,0.8066,0.7129,1.2398,75.6119,1,16.1957,20.4244,1,21.3259,21.3259,30.03,FEE320E5-D209-4194-9FD8-617EEF2D24B4,0.9576,1.0874,1.0413,24.1821,0.8463,2019-11-11T09:35:04.147,2.22E+03,8.19
Tetrahymena,280.5374,0.4716,92.9195,95.4195,97.3621,10783.5018,1787.2142,3534.6785,0.7895,0.7693,1.2667,82.891,1,18.8995,22.5478,1,23.9455,23.9455,31.85,44316BD8-C8EE-43A0-AEA2-6A518DCED31F,0.9738,1.0478,1.0204,25.1212,0.8186,2019-11-11T09:35:04.147,3.53E+03,10.01
Tetrahymena,492.8877,0.4057,106.4656,107.1832,109.0725,13854.7245,3943.1239,8231.6295,0.6865,0.6918,1.4568,111.5112,1,25.0512,31.6984,0.4761,42.6953,20.3266,44.59,86DD5640-F1C5-4E1B-8566-C32F91340D35,0.9933,1.0245,1.0176,19.5582,0.7451,2019-11-11T09:35:04.260,8.23E+03,15.47
Tetrahymena,372.6377,0.3567,105.0751,107.892,109.0469,9967.2775,2081.1449,5411.2058,0.6772,0.6319,1.4767,101.336,1,21.782,28.6144,0.4586,39.2246,17.9872,42.77,1FF7102D-0CFF-4069-9D67-47A3E49562C7,0.9739,1.0378,1.0107,24.2426,0.8719,2019-11-11T09:35:04.260,5.41E+03,10.01
Tetrahymena,472.968,0.4372,99.1535,100.8504,102.0079,15215.829,3965.1907,7737.693,0.745,0.7298,1.3423,104.9086,1,24.5398,29.4738,0.6302,36.5382,23.0266,40.95,F41BD47A-03EA-42F1-9C8A-821E649E93DB,0.9832,1.0288,1.0115,25.4697,0.7905,2019-11-11T09:35:04.260,7.74E+03,13.65
Tetrahymena,497.8834,0.3143,111.8712,115.553,116.3447,12473.3179,2993.355,8357.094,0.6248,0.5703,1.6006,119.5947,1,25.1779,34.125,0.3772,48.1506,18.1612,50.05,88B41F05-D6A4-42CD-8524-AC43442DCD27,0.9681,1.04,1.0069,18.8223,0.7783,2019-11-11T09:35:04.260,8.36E+03,11.83
Tetrahymena,586.2473,0.421,125.1873,128.1171,127.5518,18792.657,5399.3487,10677.8801,0.733,0.7136,1.3643,116.1016,1,27.3209,33.3666,0.5893,40.9949,24.1593,46.41,4594B28B-01E2-4CBE-A448-449DE063E0E5,0.9771,1.0189,0.9956,11.4563,0.8962,2019-11-11T09:35:04.260,1.07E+04,15.47
Tetrahymena,588.7963,0.3573,90.5733,95.1033,97.8633,16991.0971,4639.9063,10747.5992,0.6869,0.6306,1.4558,122.3746,1,27.3803,35.2372,0.4769,45.6453,21.7705,51.87,FBC3ECEF-16E8-4992-96E3-5171E0C6BE6A,0.9524,1.0805,1.029,21.3627,0.8358,2019-11-11T09:35:04.260,1.07E+04,13.65
Tetrahymena,851.8969,0.3404,109.5436,113.803,114.985,25288.952,8755.7713,18704.4251,0.6425,0.6084,1.5564,148.4407,1,32.9343,43.6294,0.402,58.4044,23.48,62.79,FBC72B26-CEF8-4A83-858F-27E24C50E7EA,0.9626,1.0497,1.0104,22.317,0.8762,2019-11-11T09:35:04.260,1.87E+04,17.29
Tetrahymena,722.9661,0.3333,95.9915,97.4631,100.3835,18733.5962,6125.2317,14623.1409,0.6106,0.5966,1.6377,137.4715,1,30.3399,40.0906,0.3589,56.9954,20.4572,57.33,2BD98B48-C785-4DFB-9C88-91E722459902,0.9849,1.0458,1.03,21.6205,0.8463,2019-11-11T09:35:04.260,1.46E+04,13.65
Tetrahymena,370.2315,0.371,105.0094,106.3585,108.5566,9602.1311,2195.4543,5358.8784,0.6616,0.6468,1.5115,99.8738,1,21.7116,27.9572,0.4316,40.3348,17.41,40.95,77A8E871-8E4C-4E7E-B006-3157C1BBCE70,0.9873,1.0338,1.0207,19.4959,0.7862,2019-11-11T09:35:04.260,5.36E+03,10.01
Tetrahymena,396.8143,0.3539,99.3991,100.2915,103.2825,11337.0647,2341.0399,5946.2711,0.7058,0.6239,1.4169,103.8334,1,22.4775,29.2716,0.517,37.7994,19.5417,42.77,60445CA2-82E4-47E2-9C4E-476EF39C1D64,0.9911,1.0391,1.0298,17.6534,0.7929,2019-11-11T09:35:04.260,5.95E+03,10.01
Tetrahymena,555.7597,0.4854,84.9338,90.5122,93.4948,22363.4192,5695.9747,9855.8574,0.8007,0.7814,1.2489,109.6532,1,26.601,31.2434,1,30.5363,30.5363,42.77,ECDF38D4-DEDA-4E0D-A366-4B6759C13AED,0.9384,1.1008,1.033,23.1833,0.8215,2019-11-11T09:35:04.260,9.86E+03,19.11
Tetrahymena,548.1679,0.3457,111.0528,117.7394,119.1444,16201.2297,4325.454,9654.5993,0.6784,0.612,1.4742,122.0761,1,26.4187,35.035,0.4607,45.975,21.1821,50.05,4C0B8559-14C0-4E62-A19E-57281B737CB3,0.9432,1.0729,1.0119,19.4181,0.812,2019-11-11T09:35:04.260,9.65E+03,11.83
Tetrahymena,343.9079,0.3626,98.0398,103.8706,108.791,10639.5188,2694.5718,4797.6337,0.637,0.6363,1.5698,105.5525,1,20.9255,29.8278,0.3941,44.3491,17.4773,42.77,7F7FE464-E00D-48EB-B5DB-9F5DC76EC8BA,0.9439,1.1097,1.0474,21.3846,0.781,2019-11-11T09:35:04.260,4.80E+03,11.83
Tetrahymena,477.9384,0.3035,87.4414,90.9727,97.3281,12236.4133,3002.0209,7859.9836,0.6008,0.5518,1.6645,122.2176,1,24.6684,35.035,0.347,50.5814,17.5504,51.87,7C24AD55-68AC-4E84-AD86-CEC6B02DC738,0.9612,1.1131,1.0699,21.571,0.8271,2019-11-11T09:35:04.260,7.86E+03,11.83
Tetrahymena,269.0191,0.4935,89.7692,94.6331,95.497,9796.779,1908.9802,3319.2385,0.8465,0.7912,1.1814,81.7548,1,18.5075,22.1938,1,23.1916,23.1916,30.03,705F92FF-9855-4383-9C02-D419FF5A4475,0.9486,1.0638,1.0091,23.6521,0.7985,2019-11-11T09:35:04.260,3.32E+03,11.83
Tetrahymena,588.7963,0.3323,93.4133,97.2833,101.0133,14926.2415,4318.7189,10747.5992,0.615,0.5963,1.6261,125.7611,1,27.3803,36.1978,0.3644,52.3068,19.0612,53.69,60A54694-4D47-468F-925C-912A2ECB4E17,0.9602,1.0814,1.0383,22.0758,0.8508,2019-11-11T09:35:04.260,1.07E+04,13.65
Tetrahymena,259.8584,0.4132,96.4485,98.2182,103.4667,8980.7134,1726.1353,3151.1494,0.7322,0.704,1.3657,89.1543,1,18.1896,24.57,0.587,32.1341,18.8637,35.49,EC8041E5-08D5-4304-BD78-078E734AC670,0.982,1.0728,1.0534,19.7298,0.8236,2019-11-11T09:35:04.260,3.15E+03,10.01
Tetrahymena,915.7924,0.4361,104.2471,112.5318,114.0188,29803.7393,11912.3468,20847.759,0.7054,0.7182,1.4176,141.2082,1,34.1471,41.2028,0.5161,52.2255,26.9556,55.51,10A306AE-6C91-4A7C-9698-C82B351E9583,0.9264,1.0937,1.0132,14.1452,0.6252,2019-11-11T09:35:04.260,2.08E+04,22.75
Tetrahymena,565.9011,0.3031,106.4639,111.3505,114.0722,15051.4798,4115.4166,10126.8552,0.5999,0.5527,1.6671,131.8386,1,26.8426,38.2706,0.3459,54.3122,18.7843,57.33,0FD60514-4FE1-45CB-9A6B-8F8DF101251F,0.9561,1.0715,1.0244,23.9231,0.8241,2019-11-11T09:35:04.260,1.01E+04,13.65
Tetrahymena,500.3836,0.4463,91.234,96.0377,97.1585,16904.4655,4405.5174,8420.1215,0.7579,0.7427,1.3194,106.573,1,25.241,30.0806,0.6849,35.7986,24.5201,40.95,3BC28430-FF51-4653-93BF-5EDF89D8F989,0.95,1.0649,1.0117,25.2331,0.8601,2019-11-11T09:35:04.260,8.42E+03,13.65
Tetrahymena,673.5938,0.3302,90.9249,95.0571,97.991,19053.6609,5506.0132,13151.0637,0.6563,0.5931,1.5236,133.4095,1,29.2856,38.7256,0.4231,51.3638,21.7328,55.51,05EA58BC-D40F-43D6-8F74-AD01A3EBB6B9,0.9565,1.0777,1.0309,25.4951,0.8613,2019-11-11T09:35:04.260,1.32E+04,13.65
Tetrahymena,825.4113,0.316,100.9514,103.9284,105.5806,20845.2057,7351.9046,17838.9545,0.5763,0.5714,1.7351,149.9669,1,32.4183,43.9328,0.3193,63.849,20.3883,64.61,405A0805-59D3-46DB-B9FB-C1185CC22471,0.9714,1.0459,1.0159,20.941,0.877,2019-11-11T09:35:04.371,1.78E+04,15.47
Tetrahymena,573.5211,0.4354,89.9184,92.7483,96.7279,21350.9774,5386.9892,10332.0836,0.7757,0.73,1.2891,113.4391,1,27.0228,32.2544,0.8002,34.8861,27.915,44.59,9BB2E049-6C43-40F5-9438-C31588817DCA,0.9695,1.0757,1.0429,26.0877,0.848,2019-11-11T09:35:04.371,1.03E+04,15.47
Tetrahymena,907.781,0.381,108.9739,115.2559,116.3246,28500.3285,10101.8708,20574.7899,0.6895,0.6633,1.4503,144.8711,1,33.9974,42.3656,0.4821,53.8456,25.96,60.97,0B2FF1B5-79EF-49D1-9F00-2C2C24B44156,0.9455,1.0675,1.0093,14.3596,0.8562,2019-11-11T09:35:04.371,2.06E+04,19.11
Tetrahymena,676.1828,0.6828,95.7365,102.9341,104.7246,23555.1925,10184.0908,13226.9582,0.9001,0.93,1.1109,110.9024,1,29.3418,31.6478,1,31.0694,31.0694,39.13,6EE08530-D998-436D-928E-969AF58C4727,0.9301,1.0939,1.0174,24.1142,0.875,2019-11-11T09:35:04.371,1.32E+04,24.57
Tetrahymena,275.9213,0.3921,103.5233,110.6977,113.9244,9533.8097,1725.9349,3447.7958,0.7394,0.6784,1.3525,91.1611,1,18.7434,25.3284,0.6102,31.9466,19.4929,37.31,55DE2817-2149-4A6A-ADE4-8ADD3197F385,0.9352,1.1005,1.0291,19.2451,0.8666,2019-11-11T09:35:04.371,3.45E+03,10.01
Tetrahymena,678.7729,0.311,93.409,98.5164,102.6179,16944.6778,5111.4138,13303.03,0.5954,0.5645,1.6794,137.3603,1,29.398,40.1916,0.3407,57.0731,19.4427,59.15,B0C4927B-3F32-4483-B7CF-19DDBC664E21,0.9482,1.0986,1.0416,19.0482,0.8452,2019-11-11T09:35:04.371,1.33E+04,13.65
Tetrahymena,243.9484,0.4186,97.2215,99.3861,103.1329,7358.2662,1207.4597,2866.2277,0.74,0.7114,1.3514,81.4454,1,17.624,22.2444,0.6123,29.2357,17.9013,31.85,DC3C6889-8E2F-46F8-92D1-6C7CBA963AE2,0.9782,1.0608,1.0377,16.0913,0.8766,2019-11-11T09:35:04.371,2.87E+03,8.19
